UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR50,SATVR50,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT50,SATMT50,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM50,ACTCM50,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN50,ACTEN50,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT50,ACTMT50,XACTMT75,ACTMT75   
221847,1,3,1,1,3,3,5,1,3,3,5,3,R,8772,R,4162,R,4610,A,,R,0.0,R,7295.0,R,3556.0,R,3739.0,A,,R,0.0,R,1988.0,R,1098.0,R,890.0,A,,R,0.0,R,1984.0,R,1096.0,R,888.0,A,,R,0.0,R,4.0,R,2.0,R,2.0,A,,R,0.0,R,7.0,R,1.0,R,135.0,R,7.0,R,520.0,R,560.0,R,620.0,R,500.0,R,550.0,R,630.0,R,20.0,R,23.0,R,27.0,R,20.0,R,23.0,R,27.0,R,18.0,R,23.0,R,26.0
221892,1,5,5,3,5,3,5,1,3,3,3,3,R,1958,R,742,R,1216,A,,R,0.0,R,1371.0,R,466.0,R,905.0,A,,R,0.0,R,375.0,R,144.0,R,231.0,A,,R,0.0,R,375.0,R,144.0,R,231.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,72.0,R,19.0,R,283.0,R,76.0,R,488.0,R,550.0,R,600.0,R,485.0,R,540.0,R,593.0,R,18.0,R,21.0,R,24.0,R,18.0,R,21.0,R,25.0,R,16.0,R,19.0,R,24.0
221953,1,5,1,1,5,3,3,1,3,5,5,3,R,758,R,375,R,283,A,,R,100.0,R,458.0,R,243.0,R,215.0,A,,R,0.0,R,216.0,R,134.0,R,82.0,A,,R,0.0,R,210.0,R,133.0,R,77.0,A,,R,0.0,R,6.0,R,1.0,R,5.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
221971,1,5,1,1,5,3,5,1,3,3,5,5,R,3012,R,873,R,2139,R,0.0,R,0.0,R,1421.0,R,448.0,R,973.0,A,,R,0.0,R,323.0,R,122.0,R,201.0,A,,R,0.0,R,311.0,R,118.0,R,193.0,A,,R,0.0,R,12.0,R,4.0,R,8.0,A,,R,0.0,R,36.0,R,11.0,R,259.0,R,80.0,R,540.0,R,620.0,R,690.0,R,490.0,R,570.0,R,650.0,R,22.0,R,26.0,R,29.0,R,22.0,R,25.0,R,30.0,R,19.0,R,23.0,R,27.0
221999,1,5,1,1,1,3,5,1,3,5,1,5,R,45313,R,20136,R,25177,A,,R,0.0,R,2844.0,R,1360.0,R,1484.0,A,,R,0.0,R,1622.0,R,776.0,R,846.0,A,,R,0.0,R,1619.0,R,775.0,R,844.0,A,,R,0.0,R,3.0,R,1.0,R,2.0,A,,R,0.0,R,406.0,R,25.0,R,428.0,R,26.0,R,740.0,R,760.0,R,770.0,R,770.0,R,780.0,R,790.0,R,34.0,R,35.0,R,35.0,R,35.0,R,35.0,R,36.0,R,32.0,R,34.0,R,35.0
222178,1,5,1,5,3,5,5,1,3,3,5,5,R,10510,R,4297,R,6213,A,,R,0.0,R,6714.0,R,2498.0,R,4216.0,A,,R,0.0,R,862.0,R,358.0,R,504.0,A,,R,0.0,R,862.0,R,358.0,R,504.0,A,,R,0.0,A,,A,,A,,A,,A,,R,401.0,R,47.0,R,242.0,R,28.0,R,540.0,R,590.0,R,650.0,R,520.0,R,580.0,R,640.0,R,22.0,R,25.0,R,28.0,R,21.0,R,24.0,R,29.0,R,20.0,R,24.0,R,27.0
222831,1,1,1,3,3,3,5,1,3,3,5,3,R,4660,R,1976,R,2684,A,,R,0.0,R,3692.0,R,1554.0,R,2138.0,A,,R,0.0,R,1442.0,R,675.0,R,767.0,A,,R,0.0,R,1423.0,R,663.0,R,760.0,A,,R,0.0,R,19.0,R,12.0,R,7.0,A,,R,0.0,R,658.0,R,46.0,R,452.0,R,31.0,R,470.0,R,520.0,R,580.0,R,450.0,R,500.0,R,560.0,R,17.0,R,21.0,R,24.0,R,15.0,R,20.0,R,23.0,R,17.0,R,20.0,R,24.0
222983,1,5,1,5,1,5,5,5,3,5,1,3,R,5474,R,2400,R,2717,R,113.0,R,244.0,R,2554.0,R,956.0,R,1429.0,R,52.0,R,117.0,R,296.0,R,132.0,R,156.0,R,8.0,R,0.0,R,296.0,R,132.0,R,156.0,R,8.0,R,0.0,A,,A,,A,,A,,A,,R,56.0,R,19.0,R,30.0,R,10.0,R,590.0,R,620.0,R,680.0,R,580.0,R,610.0,R,660.0,R,26.0,R,29.0,R,32.0,R,24.0,R,29.0,R,33.0,R,22.0,R,25.0,R,29.0
223083,3,3,3,3,3,3,3,3,1,3,3,3,R,1,R,0,R,1,A,,R,0.0,R,0.0,A,,R,0.0,A,,R,0.0,A,,A,,A,,A,,R,0.0,A,,A,,A,,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
223117,3,3,3,3,1,5,3,1,3,1,1,5,R,13,R,10,R,3,A,,R,0.0,R,3.0,R,2.0,R,1.0,A,,R,0.0,R,3.0,R,2.0,R,1.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,3.0,R,2.0,R,1.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
223232,1,5,1,5,5,5,5,1,3,5,1,5,R,39735,R,15404,R,24331,A,,R,0.0,R,20262.0,R,8491.0,R,11771.0,A,,R,0.0,R,3317.0,R,1321.0,R,1996.0,A,,R,0.0,R,3315.0,R,1319.0,R,1996.0,A,,R,0.0,R,2.0,R,2.0,R,0.0,A,,R,0.0,R,1042.0,R,31.0,R,642.0,R,19.0,R,610.0,R,650.0,R,700.0,R,600.0,R,640.0,R,700.0,R,27.0,R,29.0,R,32.0,R,26.0,R,30.0,R,34.0,R,25.0,R,27.0,R,30.0
223472,1,5,1,3,3,3,3,3,1,5,3,3,R,52,R,3,R,49,A,,R,0.0,R,43.0,R,2.0,R,41.0,A,,R,0.0,R,23.0,R,2.0,R,21.0,A,,R,0.0,R,23.0,R,2.0,R,21.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
224004,1,3,1,3,3,3,5,1,5,5,5,3,R,2170,R,873,R,1297,A,,R,0.0,R,1976.0,R,754.0,R,1222.0,A,,R,0.0,R,238.0,R,103.0,R,135.0,A,,R,0.0,R,211.0,R,89.0,R,122.0,A,,R,0.0,R,27.0,R,14.0,R,13.0,A,,R,0.0,R,96.0,R,40.0,R,25.0,R,11.0,R,440.0,R,490.0,R,550.0,R,420.0,R,490.0,R,550.0,R,15.0,R,19.0,R,24.0,R,14.0,R,19.0,R,23.0,R,15.0,R,17.0,R,23.0
224147,1,1,1,5,5,5,5,1,5,5,5,5,R,10675,R,4032,R,6643,A,,R,0.0,R,9551.0,R,3588.0,R,5963.0,A,,R,0.0,R,2064.0,R,838.0,R,1226.0,A,,R,0.0,R,1994.0,R,807.0,R,1187.0,A,,R,0.0,R,70.0,R,31.0,R,39.0,A,,R,0.0,R,1007.0,R,49.0,R,182.0,R,9.0,R,500.0,R,550.0,R,600.0,R,470.0,R,530.0,R,580.0,R,18.0,R,22.0,R,25.0,R,16.0,R,20.0,R,24.0,R,17.0,R,20.0,R,24.0
224226,1,5,1,5,3,3,5,1,5,5,5,5,R,8018,R,2943,R,5075,A,,R,0.0,R,7303.0,R,2651.0,R,4652.0,A,,R,0.0,R,579.0,R,237.0,R,342.0,A,,R,0.0,R,567.0,R,233.0,R,334.0,A,,R,0.0,R,12.0,R,4.0,R,8.0,A,,R,0.0,R,186.0,R,32.0,R,92.0,R,16.0,R,490.0,R,554.0,R,620.0,R,470.0,R,535.0,R,597.0,R,21.0,R,23.0,R,27.0,R,19.0,R,24.0,R,28.0,R,18.0,R,24.0,R,26.0
224244,1,5,1,5,5,5,5,1,3,5,1,5,R,313,R,193,R,120,A,,R,0.0,R,263.0,R,162.0,R,101.0,A,,R,0.0,R,89.0,R,59.0,R,30.0,A,,R,0.0,R,88.0,R,58.0,R,30.0,A,,R,0.0,R,1.0,R,1.0,R,0.0,A,,R,0.0,R,41.0,R,47.0,R,31.0,R,35.0,R,370.0,R,500.0,R,565.0,R,360.0,R,500.0,R,560.0,R,13.0,R,20.0,R,21.0,R,11.0,R,19.0,R,22.0,R,12.0,R,19.0,R,22.0
224323,1,5,1,1,1,3,5,1,3,5,1,5,R,4179,R,1840,R,2336,A,,R,3.0,R,2265.0,R,936.0,R,1329.0,A,,R,0.0,R,348.0,R,145.0,R,203.0,A,,R,0.0,R,347.0,R,144.0,R,203.0,A,,R,0.0,R,1.0,R,1.0,R,0.0,A,,R,0.0,R,104.0,R,30.0,R,46.0,R,13.0,R,600.0,R,645.0,R,710.0,R,570.0,R,610.0,R,660.0,R,25.0,R,29.0,R,32.0,R,25.0,R,30.0,R,35.0,R,21.0,R,25.0,R,29.0
224527,1,3,1,3,3,3,3,1,3,3,3,3,R,1639,R,822,R,817,A,,R,0.0,R,985.0,R,521.0,R,464.0,A,,R,0.0,R,376.0,R,189.0,R,187.0,A,,R,0.0,R,367.0,R,187.0,R,180.0,A,,R,0.0,R,9.0,R,2.0,R,7.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
224545,1,1,1,3,3,3,5,1,3,3,3,3,R,1802,R,763,R,1035,S,,S,,R,1445.0,R,604.0,R,837.0,S,,S,,R,259.0,R,100.0,R,159.0,S,,S,,R,245.0,R,97.0,R,148.0,S,,S,,R,14.0,R,3.0,R,11.0,S,,S,,R,49.0,R,19.0,R,125.0,R,48.0,R,440.0,R,500.0,R,550.0,R,430.0,R,470.0,R,530.0,R,16.0,R,19.0,R,22.0,R,15.0,R,19.0,R,22.0,R,16.0,R,17.0,R,22.0
224554,1,5,1,1,3,3,5,1,3,3,3,3,R,8231,R,3075,R,5156,A,,R,0.0,R,7621.0,R,2787.0,R,4834.0,A,,R,0.0,R,1172.0,R,480.0,R,692.0,A,,R,0.0,R,1115.0,R,455.0,R,660.0,A,,R,0.0,R,57.0,R,25.0,R,32.0,A,,R,0.0,R,267.0,R,23.0,R,82.0,R,7.0,R,480.0,R,530.0,R,590.0,R,460.0,R,530.0,R,580.0,R,18.0,R,21.0,R,24.0,R,15.0,R,21.0,R,23.0,R,17.0,R,20.0,R,25.0
225201,5,5,1,3,3,3,5,5,1,3,5,3,R,113,R,93,R,20,A,,R,0.0,R,111.0,R,91.0,R,20.0,A,,R,0.0,R,110.0,R,90.0,R,20.0,A,,R,0.0,R,110.0,R,90.0,R,20.0,A,,R,0.0,A,,A,,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
225247,1,5,1,5,5,5,5,1,3,3,5,5,R,2452,R,1021,R,1431,A,,R,0.0,R,2367.0,R,979.0,R,1388.0,A,,R,0.0,R,356.0,R,196.0,R,160.0,A,,R,0.0,R,353.0,R,196.0,R,157.0,A,,R,0.0,R,3.0,R,0.0,R,3.0,A,,R,0.0,R,101.0,R,29.0,R,75.0,R,21.0,R,480.0,R,545.0,R,600.0,R,488.0,R,530.0,R,590.0,R,18.0,R,20.0,R,24.0,R,16.0,R,19.0,R,23.0,R,17.0,R,19.0,R,24.0
225399,1,5,1,3,5,3,5,1,3,3,5,5,R,9021,R,3257,R,5764,A,,R,0.0,R,7681.0,R,2642.0,R,5039.0,A,,R,0.0,R,729.0,R,291.0,R,438.0,A,,R,0.0,R,676.0,R,272.0,R,404.0,A,,R,0.0,R,53.0,R,19.0,R,34.0,A,,R,0.0,R,246.0,R,34.0,R,53.0,R,7.0,R,490.0,R,550.0,R,610.0,R,480.0,R,530.0,R,590.0,R,19.0,R,23.0,R,28.0,R,16.0,R,21.0,R,28.0,R,18.0,R,23.0,R,28.0
225414,1,1,1,3,3,3,5,1,3,3,3,3,R,2348,R,967,R,1381,A,,R,0.0,R,1768.0,R,693.0,R,1075.0,A,,R,0.0,R,439.0,R,190.0,R,249.0,A,,R,0.0,R,356.0,R,156.0,R,200.0,A,,R,0.0,R,83.0,R,34.0,R,49.0,A,,R,0.0,R,330.0,R,75.0,R,29.0,R,7.0,R,500.0,R,560.0,R,590.0,R,490.0,R,550.0,R,580.0,R,18.0,R,20.0,R,23.0,R,17.0,R,19.0,R,22.0,R,17.0,R,19.0,R,24.0
225432,1,1,1,1,3,3,5,1,3,3,3,3,R,6953,R,2851,R,4102,A,,R,0.0,R,6302.0,R,2514.0,R,3788.0,A,,R,0.0,R,1491.0,R,696.0,R,795.0,A,,R,0.0,R,1343.0,R,627.0,R,716.0,A,,R,0.0,R,148.0,R,69.0,R,79.0,A,,R,0.0,R,640.0,R,43.0,R,65.0,R,4.0,R,490.0,R,520.0,R,560.0,R,470.0,R,520.0,R,550.0,R,17.0,R,20.0,R,23.0,R,16.0,R,19.0,R,22.0,R,16.0,R,18.0,R,20.0
225502,1,5,1,3,3,3,5,1,3,3,3,3,R,1881,R,773,R,1108,A,,R,0.0,R,1443.0,R,570.0,R,873.0,A,,R,0.0,R,173.0,R,79.0,R,94.0,A,,R,0.0,R,149.0,R,70.0,R,79.0,A,,R,0.0,R,24.0,R,9.0,R,15.0,A,,R,0.0,R,62.0,R,36.0,R,8.0,R,5.0,R,493.0,R,555.0,R,600.0,R,500.0,R,535.0,R,580.0,R,19.0,R,20.0,R,25.0,R,16.0,R,20.0,R,25.0,R,19.0,R,22.0,R,26.0
225511,1,1,1,1,5,5,5,1,3,5,5,3,R,30327,R,13142,R,17185,A,,R,0.0,R,21087.0,R,8903.0,R,12184.0,A,,R,0.0,R,5652.0,R,2513.0,R,3139.0,A,,R,0.0,R,5214.0,R,2320.0,R,2894.0,A,,R,0.0,R,438.0,R,193.0,R,245.0,A,,R,0.0,R,2900.0,R,51.0,R,390.0,R,7.0,R,580.0,R,620.0,R,660.0,R,570.0,R,610.0,R,670.0,R,23.0,R,25.0,R,28.0,R,22.0,R,25.0,R,29.0,R,20.0,R,24.0,R,27.0
225548,1,1,1,5,5,5,5,5,5,5,5,5,R,1269,R,604,R,665,R,0.0,R,0.0,R,859.0,R,398.0,R,461.0,A,,R,0.0,R,209.0,R,114.0,R,95.0,A,,R,0.0,R,179.0,R,87.0,R,92.0,A,,R,0.0,R,30.0,R,27.0,R,3.0,A,,R,0.0,R,55.0,R,26.0,R,32.0,R,15.0,R,450.0,R,480.0,R,570.0,R,430.0,R,480.0,R,530.0,R,18.0,R,22.0,R,25.0,R,17.0,R,22.0,R,25.0,R,17.0,R,19.0,R,25.0
225627,1,3,1,3,5,3,5,1,3,3,5,3,R,11162,R,4159,R,6996,R,7.0,R,0.0,R,10421.0,R,3806.0,R,6608.0,R,7.0,R,0.0,R,1067.0,R,377.0,R,690.0,R,0.0,R,0.0,R,1059.0,R,374.0,R,685.0,A,,R,0.0,R,8.0,R,3.0,R,5.0,A,,R,0.0,R,275.0,R,26.0,R,64.0,R,6.0,R,470.0,R,530.0,R,580.0,R,430.0,R,510.0,R,560.0,R,17.0,R,20.0,R,24.0,R,15.0,R,20.0,R,22.0,R,16.0,R,19.0,R,23.0
225991,3,3,1,3,5,1,3,3,3,5,5,3,R,79,R,43,R,36,A,,R,0.0,R,49.0,R,28.0,R,21.0,A,,R,0.0,R,33.0,R,20.0,R,13.0,A,,R,0.0,R,33.0,R,20.0,R,13.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
226091,3,1,1,3,3,3,5,1,3,3,3,3,R,7246,R,2898,R,4348,A,,R,0.0,R,6212.0,R,2371.0,R,3841.0,A,,R,0.0,R,1555.0,R,641.0,R,914.0,A,,R,0.0,R,1458.0,R,601.0,R,857.0,A,,R,0.0,R,97.0,R,40.0,R,57.0,A,,R,0.0,R,699.0,R,45.0,R,90.0,R,6.0,R,470.0,R,520.0,R,580.0,R,440.0,R,510.0,R,550.0,R,18.0,R,22.0,R,24.0,R,16.0,R,21.0,R,24.0,R,17.0,R,19.0,R,24.0
226152,3,1,1,1,3,3,1,1,3,3,3,3,R,8309,R,3301,R,4918,A,,R,90.0,R,3819.0,R,1448.0,R,2370.0,A,,R,1.0,R,1382.0,R,609.0,R,773.0,A,,R,0.0,R,1364.0,R,599.0,R,765.0,A,,R,0.0,R,18.0,R,10.0,R,8.0,A,,R,0.0,R,657.0,R,48.0,R,138.0,R,10.0,R,470.0,R,520.0,R,580.0,R,450.0,R,500.0,R,550.0,R,16.0,R,17.0,R,20.0,R,14.0,R,16.0,R,20.0,R,16.0,R,17.0,R,19.0
226231,1,5,1,3,3,5,5,1,3,5,5,3,R,3518,R,1857,R,1661,A,,R,0.0,R,1431.0,R,819.0,R,612.0,A,,R,0.0,R,343.0,R,229.0,R,114.0,A,,R,0.0,R,334.0,R,225.0,R,109.0,A,,R,0.0,R,9.0,R,4.0,R,5.0,A,,R,0.0,R,119.0,R,35.0,R,77.0,R,23.0,R,570.0,R,630.0,R,690.0,R,570.0,R,640.0,R,680.0,R,23.0,R,26.0,R,30.0,R,22.0,R,26.0,R,30.0,R,22.0,R,26.0,R,29.0
226383,1,5,1,3,3,3,5,1,3,3,3,3,R,1764,R,574,R,1089,A,,R,101.0,R,1291.0,R,421.0,R,841.0,A,,R,29.0,R,284.0,R,112.0,R,172.0,A,,R,0.0,R,283.0,R,112.0,R,171.0,A,,R,0.0,R,1.0,R,0.0,R,1.0,A,,R,0.0,R,86.0,R,30.0,R,67.0,R,24.0,R,460.0,R,540.0,R,590.0,R,440.0,R,520.0,R,570.0,R,19.0,R,22.0,R,25.0,R,17.0,R,21.0,R,25.0,R,17.0,R,23.0,R,27.0
226471,1,1,1,5,3,3,5,3,3,3,5,3,R,11407,R,3715,R,7692,A,,R,0.0,R,10850.0,R,3493.0,R,7357.0,A,,R,0.0,R,825.0,R,347.0,R,478.0,A,,R,0.0,R,825.0,R,347.0,R,478.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,324.0,R,39.0,R,120.0,R,15.0,R,490.0,R,560.0,R,620.0,R,480.0,R,530.0,R,580.0,R,19.0,R,22.0,R,26.0,R,19.0,R,22.0,R,25.0,R,18.0,R,22.0,R,25.0
226587,1,1,1,5,5,3,5,1,3,3,5,5,R,4836,R,2264,R,2572,R,0.0,R,0.0,R,2788.0,R,1279.0,R,1509.0,A,,R,0.0,R,318.0,R,178.0,R,140.0,A,,R,0.0,R,318.0,R,178.0,R,140.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,40.0,R,13.0,R,15.0,R,5.0,R,500.0,R,540.0,R,580.0,R,510.0,R,540.0,R,590.0,R,18.0,R,20.0,R,25.0,R,16.0,R,20.0,R,23.0,R,18.0,R,20.0,R,24.0
226833,1,5,1,3,3,3,3,1,3,3,3,5,R,5824,R,2104,R,3636,A,,R,84.0,R,5089.0,R,1801.0,R,3226.0,A,,R,62.0,R,806.0,R,306.0,R,500.0,A,,R,0.0,R,788.0,R,296.0,R,492.0,A,,R,0.0,R,18.0,R,10.0,R,8.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
227216,1,5,1,1,3,3,5,1,3,3,3,3,R,36807,R,16292,R,20515,A,,R,0.0,R,26671.0,R,11271.0,R,15400.0,A,,R,0.0,R,6926.0,R,3115.0,R,3811.0,A,,R,0.0,R,6706.0,R,3002.0,R,3704.0,A,,R,0.0,R,220.0,R,113.0,R,107.0,A,,R,0.0,R,2999.0,R,43.0,R,689.0,R,10.0,R,500.0,R,560.0,R,630.0,R,480.0,R,540.0,R,600.0,R,19.0,R,23.0,R,27.0,R,18.0,R,22.0,R,27.0,R,17.0,R,21.0,R,25.0
227368,5,5,1,5,5,3,5,1,3,3,5,3,R,13542,R,5585,R,7957,A,,R,0.0,R,11486.0,R,4599.0,R,6887.0,A,,R,0.0,R,5634.0,R,2404.0,R,3230.0,A,,R,0.0,R,4376.0,R,1819.0,R,2557.0,A,,R,0.0,R,1258.0,R,585.0,R,673.0,A,,R,0.0,R,1561.0,R,28.0,R,1453.0,R,26.0,R,470.0,R,520.0,R,570.0,R,440.0,R,500.0,R,540.0,R,16.0,R,19.0,R,22.0,R,15.0,R,18.0,R,22.0,R,16.0,R,18.0,R,21.0
227429,1,3,1,5,1,1,3,1,3,5,5,5,R,3398,R,1190,R,2181,R,27.0,R,0.0,R,1149.0,R,386.0,R,736.0,R,27.0,R,0.0,R,167.0,R,62.0,R,105.0,R,0.0,R,0.0,R,147.0,R,56.0,R,91.0,A,,R,0.0,R,20.0,R,6.0,R,14.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
227526,1,1,1,5,5,5,1,5,3,5,5,5,R,8777,R,2857,R,5920,A,,R,0.0,R,6609.0,R,2061.0,R,4548.0,A,,R,0.0,R,2112.0,R,642.0,R,1470.0,A,,R,0.0,R,2020.0,R,617.0,R,1403.0,A,,R,0.0,R,92.0,R,25.0,R,67.0,A,,R,0.0,R,1785.0,R,85.0,R,504.0,R,24.0,R,440.0,R,480.0,R,520.0,R,410.0,R,460.0,R,510.0,R,16.0,R,18.0,R,20.0,R,14.0,R,17.0,R,20.0,R,15.0,R,17.0,R,20.0
227757,5,5,1,5,1,5,5,1,3,5,1,5,R,31059,R,15982,R,15077,A,,R,0.0,R,2447.0,R,1233.0,R,1214.0,A,,R,0.0,R,1125.0,R,562.0,R,563.0,A,,R,0.0,R,1125.0,R,562.0,R,563.0,A,,R,0.0,A,,A,,A,,A,,A,,R,567.0,R,50.0,R,243.0,R,22.0,R,730.0,R,760.0,R,770.0,R,770.0,R,790.0,R,800.0,R,34.0,R,35.0,R,36.0,R,35.0,R,35.0,R,36.0,R,33.0,R,35.0,R,36.0
227845,1,5,1,5,1,5,5,1,3,5,1,5,R,5611,R,2066,R,3545,A,,R,0.0,R,4696.0,R,1682.0,R,3014.0,A,,R,0.0,R,659.0,R,274.0,R,385.0,A,,R,0.0,R,659.0,R,274.0,R,385.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,131.0,R,20.0,R,43.0,R,7.0,R,530.0,R,590.0,R,640.0,R,500.0,R,550.0,R,595.0,R,20.0,R,22.0,R,25.0,R,20.0,R,22.0,R,26.0,R,17.0,R,20.0,R,23.0
227863,1,3,1,3,5,5,5,1,3,3,1,3,R,1591,R,661,R,930,R,0.0,R,0.0,R,1485.0,R,611.0,R,874.0,A,,R,0.0,R,672.0,R,267.0,R,405.0,A,,R,0.0,R,663.0,R,263.0,R,400.0,A,,R,0.0,R,9.0,R,4.0,R,5.0,A,,R,0.0,R,27.0,R,22.0,R,6.0,R,5.0,R,545.0,R,610.0,R,680.0,R,530.0,R,590.0,R,660.0,R,22.0,R,25.0,R,28.0,R,23.0,R,24.0,R,27.0,R,19.0,R,23.0,R,25.0
227881,1,5,1,5,3,3,5,1,3,5,5,3,R,17582,R,6094,R,11488,A,,R,0.0,R,15014.0,R,5014.0,R,10000.0,A,,R,0.0,R,3601.0,R,1294.0,R,2307.0,A,,R,0.0,R,3398.0,R,1204.0,R,2194.0,A,,R,0.0,R,203.0,R,90.0,R,113.0,A,,R,0.0,R,1713.0,R,48.0,R,238.0,R,7.0,R,480.0,R,530.0,R,580.0,R,460.0,R,520.0,R,560.0,R,19.0,R,21.0,R,25.0,R,20.0,R,23.0,R,28.0,R,16.0,R,19.0,R,23.0
228042,1,3,5,3,5,3,3,1,3,5,5,5,R,2128,R,904,R,1220,S,,S,,R,1872.0,R,796.0,R,1072.0,S,,S,,R,282.0,R,133.0,R,149.0,S,,S,,R,282.0,R,133.0,R,149.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
228149,1,3,1,3,5,3,5,1,3,3,5,3,R,5203,R,1953,R,3230,A,,R,20.0,R,4628.0,R,1675.0,R,2953.0,A,,R,0.0,R,530.0,R,224.0,R,306.0,A,,R,0.0,R,527.0,R,224.0,R,303.0,A,,R,0.0,R,3.0,R,0.0,R,3.0,A,,R,0.0,R,135.0,R,25.0,R,38.0,R,7.0,R,500.0,R,510.0,R,590.0,R,480.0,R,490.0,R,560.0,R,16.0,R,17.0,R,23.0,A,,A,,A,,A,,A,,A,
228246,1,5,1,1,1,5,5,1,3,5,1,5,R,15092,R,7100,R,7992,A,,R,0.0,R,9240.0,R,4162.0,R,5078.0,A,,R,0.0,R,1592.0,R,779.0,R,813.0,A,,R,0.0,R,1592.0,R,779.0,R,813.0,A,,R,0.0,R,0.0,Z,0.0,Z,0.0,A,,R,0.0,R,264.0,R,17.0,R,235.0,R,15.0,R,660.0,R,700.0,R,730.0,R,660.0,R,710.0,R,750.0,R,30.0,R,32.0,R,34.0,R,31.0,R,34.0,R,35.0,R,27.0,R,30.0,R,32.0
228325,1,3,1,3,1,3,1,1,1,3,5,3,R,615,R,355,R,260,A,,R,0.0,R,518.0,R,292.0,R,226.0,A,,R,0.0,R,286.0,R,159.0,R,127.0,A,,R,0.0,R,278.0,R,154.0,R,124.0,A,,R,0.0,R,8.0,R,5.0,R,3.0,A,,R,0.0,R,146.0,R,51.0,R,108.0,R,38.0,R,463.0,R,510.0,R,560.0,R,463.0,R,500.0,R,550.0,R,17.0,R,19.0,R,22.0,R,15.0,R,18.0,R,23.0,R,16.0,R,18.0,R,22.0
228343,1,5,1,1,1,3,5,1,3,5,1,5,R,6585,R,2975,R,3610,S,,S,,R,2573.0,R,1013.0,R,1560.0,S,,S,,R,403.0,R,177.0,R,226.0,S,,S,,R,402.0,R,177.0,R,225.0,S,,S,,R,1.0,R,0.0,R,1.0,S,,S,,R,161.0,R,40.0,R,58.0,R,14.0,R,600.0,R,640.0,R,690.0,R,570.0,R,610.0,R,650.0,R,24.0,R,28.0,R,30.0,R,23.0,R,26.0,R,31.0,R,22.0,R,26.0,R,27.0
